flight_iata,dep_scheduled_utc,dep_iata,arr_iata,airline_iata,airline_icao,status,dep_terminal,flight_number,dep_delay_min,is_delayed,hour_of_day,day_of_week,month,season,is_weekend,dep_airport_type,dep_latitude,dep_longitude,dep_elevation_ft,dep_iso_country,dep_iso_region,dep_municipality,dep_scheduled_service,arr_airport_type,arr_latitude,arr_longitude,arr_elevation_ft,arr_iso_country,arr_iso_region,arr_municipality,arr_scheduled_service,route_distance_km,is_domestic,is_international,notam_count_dep,notam_count_arr,notam_count_route,notam_active_dep,notam_active_arr,has_restriction_dep,has_restriction_arr,has_parachute_activity_dep,has_military_exercise_dep,has_runway_closure_dep,has_runway_closure_arr,has_airspace_restriction,notam_max_hours_dep,notam_max_hours_arr,dep_notams_available,arr_notams_available,flights_dep_same_hour,flights_arr_same_hour,updated_at
W14829,2026-04-18 14:50:00+00,GUW,SCO,W1,W1,active,,4829,,,14,5,4,spring,t,large_airport,47.121318,51.820343,-72,KZ,KZ-ATY,Atyrau,t,large_airport,43.860093,51.09086,73,KZ,KZ-MAN,Aktau,t,367.06,t,f,1,3,4,1,3,f,f,f,f,t,f,f,720,682.2,t,t,2,1,2026-05-12 11:28:17.548935+00
FS7141,2026-04-18 14:55:00+00,ALA,KSN,FS,AYN,active,,7141,16,t,14,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,53.206902,63.550301,595,KZ,KZ-KUS,Kostanay,t,1477.43,t,f,13,,13,13,,f,,f,f,f,,f,2192,,t,f,10,2,2026-05-12 11:28:17.548935+00
KC1322,2026-04-18 14:55:00+00,ALA,KSN,KC,KZR,active,,1322,16,t,14,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,53.206902,63.550301,595,KZ,KZ-KUS,Kostanay,t,1477.43,t,f,13,,13,13,,f,,f,f,f,,f,2192,,t,f,10,2,2026-05-12 11:28:17.548935+00
DV725,2026-04-18 15:00:00+00,ALA,UKK,DV,VSV,active,1,725,4,f,15,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,50.035033,82.496057,939,KZ,KZ-VOS,Ust-Kamenogorsk (Oskemen),t,850.82,t,f,13,,13,13,,f,,f,f,f,,f,2192,,t,f,3,16,2026-05-12 11:28:17.548935+00
5B1832,2026-04-18 15:00:00+00,ISL,ALA,5B,EAK,landed,,1832,19,t,15,5,4,spring,t,large_airport,40.971913,28.823714,163,TR,TR-34,Istanbul(Bakırköy),f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,3927.52,f,t,0,13,13,0,13,f,f,f,f,f,f,f,,2192,f,t,1,0,2026-05-12 11:28:17.548935+00
5B1826,2026-04-18 15:00:00+00,RIX,ALA,5B,EAK,landed,,1826,,,15,5,4,spring,t,large_airport,56.920752,23.970711,36,LV,LV-062,Riga,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,3952.26,f,t,0,13,13,0,13,f,f,f,f,f,f,f,,2192,f,t,1,0,2026-05-12 11:28:17.548935+00
DV710,2026-04-18 15:00:00+00,SCO,CIT,DV,VSV,landed,,710,,,15,5,4,spring,t,large_airport,43.860093,51.09086,73,KZ,KZ-MAN,Aktau,t,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,1498.45,t,f,3,6,9,3,6,f,f,f,f,f,f,f,682.2,335.98333333333335,t,t,1,2,2026-05-12 11:28:17.548935+00
SZ216,2026-04-18 15:10:00+00,ALA,DYU,SZ,SMR,active,1,216,11,f,15,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,38.543746,68.822977,2575,TJ,TJ-DU,Dushanbe,t,872.6,f,t,13,,13,13,,f,,f,f,f,,f,2192,,t,f,3,16,2026-05-12 11:28:17.548935+00
FS7115,2026-04-18 15:20:00+00,ALA,KZO,FS,AYN,active,,7115,19,t,15,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,44.706902,65.592499,433,KZ,KZ-KZY,Kyzylorda,t,926.87,t,f,13,,13,13,,f,,f,f,f,,f,2192,,t,f,3,16,2026-05-12 11:28:17.548935+00
SU1914,2026-04-18 15:20:00+00,SVO,NQZ,SU,AFL,landed,c,1914,23,t,15,5,4,spring,t,large_airport,55.976858,37.41121,622,RU,RU-MOS,Moscow,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,2293.25,f,t,0,3,3,0,3,f,f,f,f,f,f,f,,1112,f,t,1,0,2026-05-12 11:28:17.548935+00
KC1312,2026-04-18 15:25:00+00,KGF,ALA,KC,KZR,landed,,1312,18,t,15,5,4,spring,t,large_airport,49.670799,73.334396,1765,KZ,KZ-KAR,Karaganda,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,757.29,t,f,0,13,13,0,13,f,f,f,f,f,f,f,,2192,f,t,2,0,2026-05-12 11:28:17.548935+00
FS7122,2026-04-18 15:25:00+00,KGF,ALA,FS,AYN,landed,,7122,18,t,15,5,4,spring,t,large_airport,49.670799,73.334396,1765,KZ,KZ-KAR,Karaganda,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,757.29,t,f,0,13,13,0,13,f,f,f,f,f,f,f,,2192,f,t,2,0,2026-05-12 11:28:17.548935+00
KC878,2026-04-18 15:25:00+00,GUW,ALA,KC,KZR,active,,878,,,15,5,4,spring,t,large_airport,47.121318,51.820343,-72,KZ,KZ-ATY,Atyrau,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,2009.5,t,f,1,13,14,1,13,f,f,f,f,t,f,f,720,2192,t,t,1,0,2026-05-12 11:28:17.548935+00
KC922,2026-04-18 15:30:00+00,FRA,NQZ,KC,KZR,landed,2,922,17,t,15,5,4,spring,t,large_airport,50.026706,8.55835,364,DE,DE-HE,Frankfurt am Main,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,4309.66,f,t,0,3,3,0,3,f,f,f,f,f,f,f,,1112,f,t,2,0,2026-05-12 11:28:17.548935+00
LH9608,2026-04-18 15:30:00+00,FRA,NQZ,LH,DLH,landed,2,9608,17,t,15,5,4,spring,t,large_airport,50.026706,8.55835,364,DE,DE-HE,Frankfurt am Main,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,4309.66,f,t,0,3,3,0,3,f,f,f,f,f,f,f,,1112,f,t,2,0,2026-05-12 11:28:17.548935+00
KC986,2026-04-18 15:55:00+00,KZO,ALA,KC,KZR,landed,,986,2,f,15,5,4,spring,t,large_airport,44.706902,65.592499,433,KZ,KZ-KZY,Kyzylorda,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,926.87,t,f,0,13,13,0,13,f,f,f,f,f,f,f,,2192,f,t,2,0,2026-05-12 11:28:17.548935+00
EY5269,2026-04-18 15:55:00+00,KZO,ALA,EY,ETD,landed,,5269,2,f,15,5,4,spring,t,large_airport,44.706902,65.592499,433,KZ,KZ-KZY,Kyzylorda,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,926.87,t,f,0,13,13,0,13,f,f,f,f,f,f,f,,2192,f,t,2,0,2026-05-12 11:28:17.548935+00
H19567,2026-04-18 16:00:00+00,AKX,NQZ,H1,H1,landed,,9567,,,16,5,4,spring,t,large_airport,50.248116,57.204144,738,KZ,KZ-AKT,Aktobe,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,1007.99,t,f,0,3,3,0,3,f,f,f,f,f,f,f,,1112,f,t,2,0,2026-05-12 11:28:17.548935+00
VJ400,2026-04-18 16:00:00+00,AKX,NQZ,VJ,VJC,landed,,400,,,16,5,4,spring,t,large_airport,50.248116,57.204144,738,KZ,KZ-AKT,Aktobe,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,1007.99,t,f,0,3,3,0,3,f,f,f,f,f,f,f,,1112,f,t,2,0,2026-05-12 11:28:17.548935+00
DV837,2026-04-18 16:00:00+00,ALA,KOV,DV,VSV,active,2,837,2,f,16,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,53.329102,69.594597,900,KZ,KZ-AKM,Kokshetau,t,1236.67,t,f,13,,13,13,,f,,f,f,f,,f,2192,,t,f,5,9,2026-05-12 11:28:17.548935+00
FS7107,2026-04-18 16:05:00+00,ALA,CIT,FS,AYN,landed,,7107,11,f,16,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,626.29,t,f,11,6,17,11,6,f,f,f,f,f,f,f,2192,335.98333333333335,t,t,5,9,2026-05-12 11:28:17.548935+00
WZ1097,2026-04-18 16:10:00+00,SVX,NQZ,WZ,RWZ,unknown,,1097,,,16,5,4,spring,t,large_airport,56.743099212646,60.802700042725,764,RU,RU-SVE,Yekaterinburg,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,942.81,f,t,0,3,3,0,3,f,f,f,f,f,f,f,,1112,f,t,1,0,2026-05-12 11:28:17.548935+00
VJ406,2026-04-18 16:25:00+00,BSZ,NQZ,VJ,VJC,unknown,,406,42,t,16,5,4,spring,t,large_airport,43.061298,74.4776,2058,KG,KG-C,Bishkek,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,914.44,f,t,0,3,3,0,3,f,f,f,f,f,f,f,,1112,f,t,2,0,2026-05-12 11:28:17.548935+00
H19602,2026-04-18 16:25:00+00,BSZ,NQZ,H1,H1,unknown,,9602,42,t,16,5,4,spring,t,large_airport,43.061298,74.4776,2058,KG,KG-C,Bishkek,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,914.44,f,t,0,3,3,0,3,f,f,f,f,f,f,f,,1112,f,t,2,0,2026-05-12 11:28:17.548935+00
KC212,2026-04-18 16:40:00+00,TAS,ALA,KC,KZR,landed,2,212,5,f,16,5,4,spring,t,large_airport,41.2579,69.281197,1417,UZ,UZ-TO,Tashkent,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,679.19,f,t,0,11,11,0,11,f,f,f,f,f,f,f,,2192,f,t,1,0,2026-05-12 11:28:17.548935+00
S75502,2026-04-18 16:50:00+00,ALA,OVB,S7,SBI,active,2,5502,,,16,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,55.019756,82.618675,365,RU,RU-NVS,Novosibirsk,t,1357.89,f,t,11,,11,11,,f,,f,f,f,,f,2192,,t,f,5,9,2026-05-12 11:28:17.548935+00
FS7265,2026-04-18 16:50:00+00,SCO,URA,FS,AYN,active,,7265,8,f,16,5,4,spring,t,large_airport,43.860093,51.09086,73,KZ,KZ-MAN,Aktau,t,large_airport,51.151976,51.543652,125,KZ,KZ-ZAP,Uralsk,t,811.53,t,f,3,,3,3,,f,,f,f,f,,f,682.2,,t,f,1,0,2026-05-12 11:28:17.548935+00
FS7316,2026-04-18 16:50:00+00,KZO,NQZ,FS,AYN,unknown,,7316,9,f,16,5,4,spring,t,large_airport,44.706902,65.592499,433,KZ,KZ-KZY,Kyzylorda,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,827.6,t,f,0,3,3,0,3,f,f,f,f,f,f,f,,1112,f,t,1,1,2026-05-12 11:28:17.548935+00
KC109,2026-04-18 16:55:00+00,ALA,BSZ,KC,KZR,active,2,109,9,f,16,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,43.061298,74.4776,2058,KG,KG-C,Bishkek,t,210.43,f,t,11,,11,11,,f,,f,f,f,,f,2192,,t,f,5,9,2026-05-12 11:28:17.548935+00
DV731,2026-04-18 16:55:00+00,ALA,SCO,DV,VSV,landed,1,731,34,t,16,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,43.860093,51.09086,73,KZ,KZ-MAN,Aktau,t,2081.67,t,f,11,3,14,11,3,f,f,f,f,f,f,f,2192,682.2,t,t,5,9,2026-05-12 11:28:17.548935+00
DV766,2026-04-18 17:15:00+00,GUW,NQZ,DV,VSV,active,,766,,,17,5,4,spring,t,large_airport,47.121318,51.820343,-72,KZ,KZ-ATY,Atyrau,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,1490.38,t,f,1,3,4,1,3,f,f,f,f,t,f,f,720,1112,t,t,1,0,2026-05-12 11:28:17.548935+00
TK8801,2026-04-18 17:20:00+00,ALA,IST,TK,THY,active,2,8801,18,t,17,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,41.274874,28.732136,325,TR,TR-34,Istanbul,t,3923.13,f,t,11,,11,11,,f,,f,f,f,,f,2192,,t,f,5,6,2026-05-12 11:28:17.548935+00
KC911,2026-04-18 17:20:00+00,ALA,IST,KC,KZR,active,2,911,18,t,17,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,41.274874,28.732136,325,TR,TR-34,Istanbul,t,3923.13,f,t,11,,11,11,,f,,f,f,f,,f,2192,,t,f,5,6,2026-05-12 11:28:17.548935+00
DV717,2026-04-18 17:30:00+00,CIT,ALA,DV,VSV,active,a,717,9,f,17,5,4,spring,t,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,626.29,t,f,6,11,17,6,11,f,f,f,f,f,f,f,335.98333333333335,2192,t,t,2,1,2026-05-12 11:28:17.548935+00
KC1327,2026-04-18 17:30:00+00,KSN,NQZ,KC,KZR,landed,,1327,,,17,5,4,spring,t,large_airport,53.206902,63.550301,595,KZ,KZ-KUS,Kostanay,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,591.99,t,f,0,3,3,0,3,f,f,f,f,f,f,f,,1112,f,t,2,0,2026-05-12 11:28:17.548935+00
FS7344,2026-04-18 17:30:00+00,KSN,NQZ,FS,AYN,landed,,7344,,,17,5,4,spring,t,large_airport,53.206902,63.550301,595,KZ,KZ-KUS,Kostanay,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,591.99,t,f,0,3,3,0,3,f,f,f,f,f,f,f,,1112,f,t,2,0,2026-05-12 11:28:17.548935+00
FS7366,2026-04-18 17:40:00+00,URA,NQZ,FS,AYN,landed,,7366,,,17,5,4,spring,t,large_airport,51.151976,51.543652,125,KZ,KZ-ZAP,Uralsk,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,1387.3,t,f,0,3,3,0,3,f,f,f,f,f,f,f,,1112,f,t,1,1,2026-05-12 11:28:17.548935+00
EY5280,2026-04-18 17:45:00+00,ALA,NQZ,EY,ETD,landed,1,5280,11,f,17,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,950.87,t,f,11,3,14,11,3,f,f,f,f,f,f,f,2192,1112,t,t,5,6,2026-05-12 11:28:17.548935+00
KC995,2026-04-18 17:45:00+00,ALA,NQZ,KC,KZR,landed,1,995,11,f,17,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,950.87,t,f,11,3,14,11,3,f,f,f,f,f,f,f,2192,1112,t,t,5,6,2026-05-12 11:28:17.548935+00
TK6209,2026-04-18 17:50:00+00,CIT,IST,TK,THY,active,,6209,,,17,5,4,spring,t,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,large_airport,41.274874,28.732136,325,TR,TR-34,Istanbul,t,3345.89,f,t,6,,6,6,,f,,f,f,f,,f,335.98333333333335,,t,f,2,1,2026-05-12 11:28:17.548935+00
DV784,2026-04-18 17:50:00+00,UKK,NQZ,DV,VSV,landed,,784,,,17,5,4,spring,t,large_airport,50.035033,82.496057,939,KZ,KZ-VOS,Ust-Kamenogorsk (Oskemen),t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,786.55,t,f,0,3,3,0,3,f,f,f,f,f,f,f,,1112,f,t,1,0,2026-05-12 11:28:17.548935+00
FS7055,2026-04-18 17:55:00+00,ALA,NQZ,FS,AYN,landed,,7055,7,f,17,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,950.87,t,f,11,3,14,11,3,f,f,f,f,f,f,f,2192,1112,t,t,5,6,2026-05-12 11:28:17.548935+00
TK6251,2026-04-18 18:05:00+00,HKG,CIT,TK,THY,unknown,,6251,,,18,5,4,spring,t,large_airport,22.31184,113.914862,28,HK,HK-NT,Hong Kong,t,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,4663.23,f,t,0,6,6,0,6,f,f,f,f,f,f,f,,335.98333333333335,f,t,1,0,2026-05-12 11:28:17.548935+00
KC1354,2026-04-18 18:10:00+00,IST,NQZ,KC,KZR,landed,,1354,26,t,18,5,4,spring,t,large_airport,41.274874,28.732136,325,TR,TR-34,Istanbul,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,3411.21,f,t,0,3,3,0,3,f,f,f,f,f,f,f,,1112,f,t,2,1,2026-05-12 11:28:17.548935+00
TK354,2026-04-18 18:10:00+00,IST,NQZ,TK,THY,landed,,354,26,t,18,5,4,spring,t,large_airport,41.274874,28.732136,325,TR,TR-34,Istanbul,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,3411.21,f,t,0,3,3,0,3,f,f,f,f,f,f,f,,1112,f,t,2,1,2026-05-12 11:28:17.548935+00
SU1947,2026-04-18 18:10:00+00,ALA,SVO,SU,AFL,active,2,1947,26,t,18,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,55.976858,37.41121,622,RU,RU-MOS,Moscow,t,3121.94,f,t,11,,11,11,,f,,f,f,f,,f,2192,,t,f,8,7,2026-05-12 11:28:17.548935+00
FS7108,2026-04-18 18:15:00+00,CIT,ALA,FS,AYN,active,,7108,14,f,18,5,4,spring,t,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,626.29,t,f,6,11,17,6,11,f,f,f,f,f,f,f,335.98333333333335,2192,t,t,1,1,2026-05-12 11:28:17.548935+00
KC129,2026-04-18 18:15:00+00,ALA,TAS,KC,KZR,active,2,129,1,f,18,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,41.2579,69.281197,1417,UZ,UZ-TO,Tashkent,t,679.19,f,t,11,,11,11,,f,,f,f,f,,f,2192,,t,f,8,7,2026-05-12 11:28:17.548935+00
EY5271,2026-04-18 18:15:00+00,ALA,TAS,EY,ETD,active,2,5271,1,f,18,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,41.2579,69.281197,1417,UZ,UZ-TO,Tashkent,t,679.19,f,t,11,,11,11,,f,,f,f,f,,f,2192,,t,f,8,7,2026-05-12 11:28:17.548935+00
TK6594,2026-04-18 18:20:00+00,ALA,PVG,TK,THY,active,,6594,49,t,18,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,31.1434,121.805,13,CN,CN-31,Shanghai (Pudong),t,4132.3,f,t,11,,11,11,,f,,f,f,f,,f,2192,,t,f,8,7,2026-05-12 11:28:17.548935+00
GJ8217,2026-04-18 18:20:00+00,HGH,ALA,GJ,CDC,landed,4,8217,24,t,18,5,4,spring,t,large_airport,30.23609,120.428865,23,CN,CN-33,Hangzhou,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,4075.87,f,t,0,11,11,0,11,f,f,f,f,f,f,f,,2192,f,t,1,0,2026-05-12 11:28:17.548935+00
CZ5097,2026-04-18 18:30:00+00,PKX,ALA,CZ,CSN,landed,,5097,7,f,18,5,4,spring,t,large_airport,39.501289,116.413967,98,CN,CN-11,Beijing,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,3279.55,f,t,0,11,11,0,11,f,f,f,f,f,f,f,,2192,f,t,1,0,2026-05-12 11:28:17.548935+00
KC222,2026-04-18 18:30:00+00,FRA,ALA,KC,KZR,landed,2,222,22,t,18,5,4,spring,t,large_airport,50.026706,8.55835,364,DE,DE-HE,Frankfurt am Main,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,5090.46,f,t,0,11,11,0,11,f,f,f,f,f,f,f,,2192,f,t,2,0,2026-05-12 11:28:17.548935+00
LH9610,2026-04-18 18:30:00+00,FRA,ALA,LH,DLH,landed,2,9610,22,t,18,5,4,spring,t,large_airport,50.026706,8.55835,364,DE,DE-HE,Frankfurt am Main,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,5090.46,f,t,0,11,11,0,11,f,f,f,f,f,f,f,,2192,f,t,2,0,2026-05-12 11:28:17.548935+00
KC954,2026-04-18 18:40:00+00,NQZ,ALA,KC,KZR,active,2,954,,,18,5,4,spring,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,950.87,t,f,3,11,14,3,11,f,f,f,f,f,f,f,1112,2192,t,t,2,0,2026-05-12 11:28:17.548935+00
EY5288,2026-04-18 18:40:00+00,NQZ,ALA,EY,ETD,active,2,5288,,,18,5,4,spring,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,950.87,t,f,3,11,14,3,11,f,f,f,f,f,f,f,1112,2192,t,t,2,0,2026-05-12 11:28:17.548935+00
KC991,2026-04-18 18:45:00+00,ALA,NQZ,KC,KZR,landed,1,991,4,f,18,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,950.87,t,f,11,3,14,11,3,f,f,f,f,f,f,f,2192,1112,t,t,8,7,2026-05-12 11:28:17.548935+00
EY5279,2026-04-18 18:45:00+00,ALA,NQZ,EY,ETD,landed,1,5279,4,f,18,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,950.87,t,f,11,3,14,11,3,f,f,f,f,f,f,f,2192,1112,t,t,8,7,2026-05-12 11:28:17.548935+00
DV711,2026-04-18 18:50:00+00,ALA,AKX,DV,VSV,active,1,711,9,f,18,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,50.248116,57.204144,738,KZ,KZ-AKT,Aktobe,t,1686.3,t,f,11,,11,11,,f,,f,f,f,,f,2192,,t,f,8,7,2026-05-12 11:28:17.548935+00
KC110,2026-04-18 18:55:00+00,BSZ,ALA,KC,KZR,landed,,110,,,18,5,4,spring,t,large_airport,43.061298,74.4776,2058,KG,KG-C,Bishkek,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,210.43,f,t,0,11,11,0,11,f,f,f,f,f,f,f,,2192,f,t,1,0,2026-05-12 11:28:17.548935+00
D0679,2026-04-18 18:55:00+00,ALA,LEJ,D0,DHK,active,,679,27,t,18,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.420657,12.232705,465,DE,DE-SN,Schkeuditz,t,4797.15,f,t,11,,11,11,,f,,f,f,f,,f,2192,,t,f,8,7,2026-05-12 11:28:17.548935+00
DV838,2026-04-18 19:00:00+00,KOV,ALA,DV,VSV,landed,,838,,,19,5,4,spring,t,large_airport,53.329102,69.594597,900,KZ,KZ-AKM,Kokshetau,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,1236.67,t,f,0,11,11,0,11,f,f,f,f,f,f,f,,2192,f,t,1,0,2026-05-12 11:28:17.548935+00
FS7393,2026-04-18 19:00:00+00,NQZ,AKX,FS,AYN,active,,7393,17,t,19,5,4,spring,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,50.248116,57.204144,738,KZ,KZ-AKT,Aktobe,t,1007.99,t,f,3,,3,3,,f,,f,f,f,,f,1112,,t,f,7,15,2026-05-12 11:28:17.548935+00
DV815,2026-04-18 19:00:00+00,ALA,VKO,DV,VSV,active,2,815,11,f,19,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,55.591499,37.261501,685,RU,RU-MOW,Moscow,t,3124.21,f,t,11,,11,11,,f,,f,f,f,,f,2192,,t,f,7,5,2026-05-12 11:28:17.548935+00
HY721,2026-04-18 19:00:00+00,TAS,NQZ,HY,UZB,landed,2,721,10,f,19,5,4,spring,t,large_airport,41.2579,69.281197,1417,UZ,UZ-TO,Tashkent,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,1099.12,f,t,0,3,3,0,3,f,f,f,f,f,f,f,,1112,f,t,2,0,2026-05-12 11:28:17.548935+00
FS7266,2026-04-18 19:00:00+00,URA,SCO,FS,AYN,landed,,7266,16,t,19,5,4,spring,t,large_airport,51.151976,51.543652,125,KZ,KZ-ZAP,Uralsk,t,large_airport,43.860093,51.09086,73,KZ,KZ-MAN,Aktau,t,811.53,t,f,0,3,3,0,3,f,f,f,f,f,f,f,,682.2,f,t,1,0,2026-05-12 11:28:17.548935+00
M71975,2026-04-18 19:05:00+00,ZAZ,ALA,M7,MAA,landed,,1975,16,t,19,5,4,spring,t,large_airport,41.666199,-1.04155,863,ES,ES-AR,Zaragoza,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,6154.85,f,t,0,11,11,0,11,f,f,f,f,f,f,f,,2192,f,t,1,0,2026-05-12 11:28:17.548935+00
H19558,2026-04-18 19:05:00+00,NQZ,KSN,H1,H1,unknown,2,9558,,,19,5,4,spring,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,53.206902,63.550301,595,KZ,KZ-KUS,Kostanay,t,591.99,t,f,3,,3,3,,f,,f,f,f,,f,1112,,t,f,7,15,2026-05-12 11:28:17.548935+00
IQ367,2026-04-18 19:05:00+00,NQZ,KSN,IQ,QAZ,unknown,2,367,,,19,5,4,spring,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,53.206902,63.550301,595,KZ,KZ-KUS,Kostanay,t,591.99,t,f,3,,3,3,,f,,f,f,f,,f,1112,,t,f,7,15,2026-05-12 11:28:17.548935+00
HH601,2026-04-18 19:10:00+00,TAS,ALA,HH,QNT,landed,2,601,22,t,19,5,4,spring,t,large_airport,41.2579,69.281197,1417,UZ,UZ-TO,Tashkent,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,679.19,f,t,0,11,11,0,11,f,f,f,f,f,f,f,,2192,f,t,2,0,2026-05-12 11:28:17.548935+00
